video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"FSUoj34ljlg","CHU**WO - KOWNACKI NA GORĄCO PO PORAŻCE Z DEMIREZENEM","2022-07-31T03:19:59Z","UCOGtQW1Gnn_rcs_Mc5ue6Sg","ringpolska","17","22.01.08","boks|ringpolska|boxing|Kownacki|Demirezen|walka","84377","0","0","365","https://i.ytimg.com/vi/FSUoj34ljlg/default.jpg","False","True","Adam Kownacki na gorąco po porażce z Alim Demirezenem.Współpraca: redakcja@ringpolska.pl#ringpolska👉 SUBKSRYBUJ 🔔 KLIKNIJ DZWONECZEK https://www.youtube.com/user/ringpolskapl?sub_confirmation=1FB: @ringpolskaTT: @ringpolskaINSTA: @ringpolskaWWW: ringpolska.pl"
"wRaA7fiPE1c","How is my mom joke?  🤔🤣 #shorts","2022-07-30T15:08:04Z","UCOpYHlEzXn_6EKHsNxLtXow","Ulanovy","24","22.01.08","[none]","6521392","0","0","233","https://i.ytimg.com/vi/wRaA7fiPE1c/default.jpg","False","True",""
"VXKppnfcpWs","Mini Brands DISNEY 😍 Kule Niespodzianek 5","2022-07-31T07:00:19Z","UCfQmIDmbuUdmtlizUeKgkoA","miss Aga","24","22.01.08","miss aga|mini brands disney|mini brands disney store|mini brands disney unboxing|elsa|disney|miss aga mini brands|disney princess|marvel|star wars|toy story|mini brands|5 niespodzianek|5 surprise|kule z niespodzianką|kula 5 niespodzianek|kule mini brands|hit tik toka|nowe zabawki|mini produkty|miniaturowe produkty|po polsku|mini bands po polsku|5 niespodzianek mini brands|mini brands tiktok|zuru|kraina lodu|mini brands sklep","58816","0","0","415","https://i.ytimg.com/vi/VXKppnfcpWs/default.jpg","False","True","Tego nikt się nie spodziewał! Mini Brands Disney Store! W środku kryją się mini produkty z Disneya, są księżniczki, Baby Yoda, Elsa z Krainy Lodu, Spider-Man, Zygzak McQueen a nawet figurki z Toy Story!👑 MÓJ SKLEP https://missaga.pl/📷 INSTAGRAM https://www.instagram.com/missaga_/💙 TWITTER https://twitter.com/missAgaGaga🎬 TIK TOK https://www.tiktok.com/@missaga_⭐ FANPAGE https://www.facebook.com/MissAgaLoL Zapytania biznesowe/business enquiries: missagaYT@gmail.com#missAga #minibrandsdisney #minibrands"
"gt9N9r4UclM","PRZYJACIEL ZAMIENIL SIE W DZIECKO!!!!","2022-07-31T16:04:48Z","UCytzcCchL4RrGj1rlUWVFbQ","Tritsus","24","22.01.08","Tritsus|vlog|śmieszne|Tritsus vlog|tritsus daily vlog|tritsus baza|tritsus paczka|jedzenie|wybierz tylko|kto pierwszy|tritsus daily|tritsus i jack frost|biuro|vlogi|challenge|24 h|hala|rozrywka|zamkniety w|100 warstw|wiezienie|z kartonu|ucieczka|losujesz|zamknalem przyjaciela|huggy wuggy|fnaff security breach","138107","0","0","224","https://i.ytimg.com/vi/gt9N9r4UclM/default.jpg","False","True","➤ Subskrybuj po odcinki codziennie o 18:00! Jack Frost: https://www.youtube.com/channel/UC7otRcvYZV8KLrE_FvewUpQWspółpraca/ Coperation: tritsus@gameset.co►OGARNIJ FACEBOOKA INSTA ITP! (linki):⇨facebook: https://www.facebook.com/Tritsus/⇨Instagram: https://www.instagram.com/tritsus/Tritsus jest youtuberem który zaczynał od gry minecraft w 2011 roku. Kanał vlogowy ruszył w 2018 roku zakładając pierwszy dom ekipy w polsce czyli baza razem z karol kuter i zipek. Dużą popularność przyniosły mu filmy o strasznych klaunach, potwór ze strychu czy dyniogłowy. Obecnie poszukujemy huggy wuggy oraz fnaff security breach! Na kanale Tritsus vlog znajdziecie najciekawsze rzeczy od challenge z jedzeniem typu jeden vs wszystko, cieple vs zimne lub 10 000 kcal kalorii poprzez pranki, daily vlogi, straszne rzeczy tupu klauny (zawieszone) oraz rzeczy jak filmiki z domu paczki czyli domu ekipy zalozonego przez tritsusa!"
"nxs0RHpT_Hg","BLACKPINK - 'BORN PINK' ANNOUNCEMENT TRAILER","2022-07-31T15:00:27Z","UCOmHUn--16B90oW2L6FRR3A","BLACKPINK","10","22.01.08","YG Entertainment|YG|와이지|K-pop|BLACKPINK|블랙핑크|블핑|제니|로제|리사|지수|LISA|JISOO|JENNIE|ROSÉ|BLINK|블링크|BORN PINK|본핑크|블랙핑크 본핑크|BLACKPINK BORN PINK","8692081","0","0","165929","https://i.ytimg.com/vi/nxs0RHpT_Hg/default.jpg","False","True","#BLACKPINK #블랙핑크 #BORNPINK #ANNOUNCEMENT #TRAILER #YG"
"rolT_uwCJuo","OD DAWNA CHCIAŁEM WAM TO POWIEDZIEĆ…","2022-07-24T12:00:37Z","UCkbpEIF1GKSXBn8YqjN0vyQ","Tromba","22","22.01.08","tromba|trombabomba|friz|mini majk|wujek luki|ekipa","1119781","0","0","1348","https://i.ytimg.com/vi/rolT_uwCJuo/default.jpg","False","True","♥ Subskrybuj aby być na bieżąco! 😎♥ Wbijaj na instagrama! 📸 https://www.instagram.com/trombabomba/                                                  https://www.instagram.com/braciaautobus/EKIPA YT:• Ekipa: https://www.youtube.com/channel/UCoA9rnQmxPQWPVoDv9pPFoA• Marcysia: https://www.youtube.com/channel/UCfjqT197q_xmj62L7nB4w8Q• Friz: https://www.youtube.com/user/StudioFreeZe• Wersow: https://www.youtube.com/channel/UCtVy1X-hcxAL2ZlS6TqMQFw• MiniMajk: https://www.youtube.com/channel/UCTb6wo_qUv5uT20NCSJOQ8Q• Nowciax: https://www.youtube.com/channel/UCLRdwTmAnoL-Lr8W9qtiQkA• Poczciwy Krzychu: https://www.youtube.com/channel/UClW-5AzH7AhPVeOYcn1vwLw• Marta: https://www.youtube.com/channel/UC6vR16NYm5jEPOx1LtAz7QAEKIPA INSTAGRAM:• Marcysia: https://www.instagram.com/ryskalamarcysia/• Patec: https://www.instagram.com/patec_wariatec/• Kasia: https://www.instagram.com/fusialka/• Wujaszek: https://www.instagram.com/wujekluki/• Mini Majk: https://www.instagram.com/_minimajk/• Krzychu: https://www.instagram.com/poczciwykrzychu/• Friz: https://www.instagram.com/frizoluszek/• Weronika: https://www.instagram.com/wersow/• Nowciax: https://www.instagram.com/nowciax/• Marta: https://www.instagram.com/murcix/• Puszek i Okruszek: https://www.instagram.com/puszekokruszek_/• Łapka i Simba: https://www.instagram.com/kot_lapka/• Świnki Morskie: https://www.instagram.com/swinki_martusia_mikusia/?hl=pl• • • Współpraca: tromba@gethero.pl • • •"
"dZklZVaU4AI","100,000,000 Subscriber Special","2022-07-31T21:00:01Z","UCX6OQ3DkcsbYNE6H8uQQuVA","MrBeast","24","22.01.08","[none]","4748398","0","0","37418","https://i.ytimg.com/vi/dZklZVaU4AI/default.jpg","False","True","Set a reminder for Thursday, August 4th 4pm EST #shorts #mrbeast"
"BZ7We7utN48","PARAGONY GROZY W MIELNIE - JAK JEST NAPRAWDĘ Z CENAMI NAD MORZEM?!","2022-07-30T09:00:04Z","UCSBmpo4ksx-1GzKorS4YOnQ","Sprawdzam Jak","24","22.01.08","sprawdzam jak|sprawdzam|jak|sj|dymitr|dymsza|test|rozrywka|drożyzna|ceny|ceny morze|ceny nad morzem|polska|śmieszne|paragony|paragony grozy|paragon|mielno|polska ibiza","329740","0","0","1971","https://i.ytimg.com/vi/BZ7We7utN48/default.jpg","False","True","Paragony grozy to temat, który w lato powraca jak bumerang. Polacy tak bardzo narzekają na panującą drożyzną, że postanowiłem to sprawdzić jak jest naprawdę. Z tej okazji wybraliśmy się nad polskie morze, dokładnie do Mielna by sprawdzić jakie są ceny. Dodatkowo kilku widzów również opowiedziało jak uważa. Zobaczmy czy rzeczywiście paragony grozy to paragony grozy. Subskrybuj - http://bit.ly/2hkZUDu - by nie przegapić żadnej produkcji!Facebook - http://bit.ly/2gKpdOo - co nowego u nas? Pierwsze info!Instagram - http://bit.ly/2lqDK2l - najpiękniejsze foty tylko tutaj! Miniaturę wykonał zespół - LPC Team"
"WWYZ6hJpQWk","Agnieszka Chylińska – Jest nas więcej (Official Video)","2022-07-29T10:00:38Z","UCRUgR-xZIFVMu8i5oyPXsLQ","Agnieszka Chylińska","10","22.01.08","agnieszka chylinska|agnieszka chylińska|jest nas więcej|jest nas wiecej|agnieszka chylińska jest nas więcej|agnieszka chylinska jest nas wiecej|królowa łez|winna|nie mogę cię zapomnieć|piosenki|mam talent|tvn|ona|o.n.a.|kiedy powiem sobie dość|agnieszka chylińska wywiad|nie mów mi|kogo mam kochać|nie mów mi z kim iść za rękę|nie mów mi co jest nieważne|nie mów mi kiedy mam cierpieć|coraz więcej nas|nie oceniaj mnie","126996","0","0","350","https://i.ytimg.com/vi/WWYZ6hJpQWk/default.jpg","False","True","Posłuchaj utworu „Jest nas więcej” w serwisach streamingowych: https://AgnieszkaChylinska.lnk.to/JestNasWiecejAgnieszka Chylińska „Jest nas więcej”Słowa: Agnieszka ChylińskaMuzyka: Agnieszka Chylińska, Maciej MąkaProdukcja: Agnieszka Chylińska, Maciej Mąka Mix & Mastering: Marcin Gajko Published by: TOP MANAGEMENT(P) 2022 Top Management Agencja Artystyczna. Dystrybucja Sony Music Entertainment Poland Sp. z o.o. Aby być na bieżąco ze wszystkimi nowościami od Agnieszki Chylińskiej, obserwujcie jej profile:Spotify: https://AgnieszkaChylinska.lnk.to/SpotifyYouTube: https://AgnieszkaChylinska.lnk.to/YouTubeFacebook: https://www.facebook.com/AgnieszkaChylinskaInstagram: https://www.instagram.com/agnieszka.chylinska/ TELEDYSKWydawca, producent: TOP MANAGEMENT Joanna Ziędalska-KomosińskaProdukcja video: AG STUDIO - www.ag-studio.plReżyseria: Adam Gawenda Kierownik produkcji: Mateusz DziwisAsystent reżysera: Jacek NawratZdjęcia: Adam GawendaScenariusz: Agnieszka ChylińskaMontaż/ koloryzacja: Adam Gawenda Charakteryzacja i kostiumy Agnieszki Chylińskiej: Bogusia SzubiakiewiczScenografia: Patrycja EndeCharakteryzacja: Barbara BonusKostiumy: Patrycja EndeAsystenci, grip, oświetlacze: Janek Sapiński, Wojciech Szolke, Konrad Samorodny Casting: Mateusz DziwisFotosy: Janek SapińskiMaking-off: Jakub KirylukKamera: www.getcamera.pl W rolach głównych: Adam Woronowicz (Agencja Knock Knock Actors), Agnieszka Chylińska, Alicja Jurekoraz: Paweł Bazylewicz, Dariusz Farbowski, Rafał Openchowski, Paweł Stawicki, Piotr Śmieja, Krzysztof PawliczekAgencja Knock Knock Actors / Monika KaczmarekZespół: Agnieszka Chylińska – śpiewMaciej Mąka – gitaraRafał Stępień – instrumenty klawiszoweBłażej Chochorowski – basOskar Podolski – perkusja Zapraszam Was do odsłuchania mojego pierwszego, zwiastującego nową płytę singla. Piosenka nazywa się Jest nas więcej. Za każdym razem jestem bardzo ciekawa Waszej reakcji. Tym razem, to nie tylko propozycja muzyczna, ale też...filmowa. Jestem zaszczycona udziałem w tym projekcie wybitnego polskiego aktora Adama Woronowicza, ale to dopiero początek podróży, do której pragnę Was zaprosić. Nigdy nie lubiłam opisywać swojej muzyki ani tekstów. W czasach tak niepewnych i ponurych, jak dzisiejsze, muzyka w mojej opinii staje się bardziej wymowna, niż tysiąc słów. Życzę Wam i sobie, byśmy odkryli na nowo siłę muzyki, która potrafi nie tylko koić ból, czy gasić smutek, ale która też prawdziwie zmienia i autentycznie wpływa na losy  ludzi i daje im odwagę, by zmieniali świat...na lepsze.(Agnieszka Chylińska)#AgnieszkaChylińska #JestNasWięcej"
"4g0P-nnOoqA","Co się stanie z Twoim ciałem, gdy zaczniesz jeść PŁATKI OWSIANE?","2022-07-28T15:00:08Z","UCpjYlo2NGsmoY8-b9dj4diA","Marek Skoczylas","22","22.01.08","[none]","320489","0","0","454","https://i.ytimg.com/vi/4g0P-nnOoqA/default.jpg","False","True","👉 Tutaj znajdziesz suplementy mojej marki ⇒ https://marekskoczylas.pl/---👉 Więcej o mojej książce ⇒ http://www.zneutralizujchemie.pl ---👉 W tym miejscu drogą email otrzymasz dostęp do niepublikowanych nigdzie indziej artykułów. Zapisz się na prywatną darmową listę email ⇒ http://bit.ly/lista-email-skoczylas---↓ SPIS TREŚCI---0:00 Wstęp2:30 Układ odpornościowy2:56 Profil lipidowy4:44 Cukrzyca6:39 Odchudzanie7:30 Układ sercowo-naczyniowy8:12 Miażdżyca8:29 Alergia, astma8:51 Atopowe zapalenie skóry9:32 Kości9:59 Sen, samopoczucie10:34 Jelita11:32 Nowotwory11:59 Dodatkowe informacje13:32 Przepis na owsiankę13:52 Zakończenie---↓ PIŚMIENNICTWO---ZAGADNIENIA OGÓLNEhttps://www.ncbi.nlm.nih.gov/pmc/articles/PMC4325078/https://pubmed.ncbi.nlm.nih.gov/18389921/LIPIDYhttps://pubmed.ncbi.nlm.nih.gov/7956987/https://pubmed.ncbi.nlm.nih.gov/16522906/METABOLIZM GLUKOZYhttps://pubmed.ncbi.nlm.nih.gov/25561108/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4690088/https://pubmed.ncbi.nlm.nih.gov/18095234/ODCHUDZANIEhttps://pubmed.ncbi.nlm.nih.gov/21115081/https://onlinelibrary.wiley.com/doi/full/10.1038/oby.2011.171UKŁAD SERCOWO NACZYNIOWYhttps://pubmed.ncbi.nlm.nih.gov/16139284/https://pubmed.ncbi.nlm.nih.gov/15186945/AZS, EGZEMAhttps://pubmed.ncbi.nlm.nih.gov/23182171/https://pubmed.ncbi.nlm.nih.gov/17191050/https://www.tandfonline.com/doi/full/10.1080/09546634.2017.1303569https://pubmed.ncbi.nlm.nih.gov/25607907/https://ijdvl.com/oatmeal-in-dermatology-a-brief-review/KOŚCIhttps://pubmed.ncbi.nlm.nih.gov/10529508/JELITAhttps://pubmed.ncbi.nlm.nih.gov/19214342/NOWOTWORYhttps://www.ncbi.nlm.nih.gov/pmc/articles/PMC7074527/https://pubmed.ncbi.nlm.nih.gov/29624267/RYZYKO ŚMIERTALNOŚCIhttps://academic.oup.com/eurjpc/article/26/13/1415/5925961---Prezentowany materiał nie stanowi porady o charakterze medycznym, ma wyłącznie charakter informacyjny i w rozumieniu obowiązujących przepisów nie może być traktowany jako specjalistyczna porada medyczna, forma diagnozy lub zalecenia w zakresie leczenia, ponadto nie może być podstawą do jakichkolwiek roszczeń. Autor oświadcza, że nie daje gwarancji przydatności treści materiału do określonego celu lub zastosowania oraz nie ponosi odpowiedzialności za jakiekolwiek szkody będące konsekwencją korzystania lub niemożności korzystania z materiału. Użytkownik kierując się wyłącznie informacjami uzyskanymi za pośrednictwem materiału działa na własną odpowiedzialność."
"I6F1MNIbiL0","♦ ZAMIANA KOSMETYCZEK z Moną z Team X 🔥 jej tricki makijażowe! ♦ Agnieszka Grzelak Beauty","2022-07-29T14:10:51Z","UCI64jIDZ9WVgNv-CdR_edyw","Agnieszka Grzelak Beauty","26","22.01.08","pibuya|agnieszka grzelak|agnieszka grzelak beauty|aga grzelak|grzelak|grzelak beauty|makeup|makijaż|makijaz|jak makijaż|uroda|Zamiana kosmetyczek|team x|Mona team x|Monia team x|Grzelak zamiana kosmetyczek","239550","0","0","427","https://i.ytimg.com/vi/I6F1MNIbiL0/default.jpg","False","True","Zapraszam Was na kolejny odcinek zamiana kosmetyczek! 😍 Tym razem zamienimy się kosmetykami i stylami makijażu z Moną z Team X! Zobaczcie jakich używa kosmetyków i jakie są jej tricki makijażowe! 😁💖 Kup merch: https://agagrzelak.pl/💙 Kup moje kosmetyki: https://pibuya.pl/ 📘 Kup książkę: https://bit.ly/3k5BzS1📸 Mój Instagram: http://bit.ly/InstaAgi ♦️ Subskrybuj Agnieszka Grzelak Beauty: http://bit.ly/SubskrybujBeautyMoje ulubione playlisty:▶ Odtwarzanki: http://bit.ly/Odtwarzanki▶ Pomysły na Halloween i charakteryzacje: http://bit.ly/Charakteryzacje▶ Testy i WTF: http://bit.ly/TestyiWTF ▶ Haule, TAGi itd: http://bit.ly/TAGiChallenge ▶ Challenge: http://bit.ly/ChallengeAgi 🎬 Nowe filmy w piątki! 😁Znajdziesz u mnie mnóstwo porad i tutoriali urodowych, oraz dużą dawkę humoru!🎬 Sprawdź też mój drugi kanał, na którym testuję jedzenie z całego świata, robię vlogi i inne challenge! http://bit.ly/VlogAgiMuzyka z https://www.audionetwork.com"
"EZK6ELyGxr4","Łobuzy ft. Topky - Dawaj mi pyska (Oficjalny Teledysk)","2022-07-21T13:00:08Z","UCTOIO_28qLK29dfwWbbOFaA","Łobuzy","10","22.01.08","dawaj mi pyska|dawaj mi|łobuzy|lobuzy|Topky|topki|łobuzy Topky|łobuzy nowość 2022|Topky nowy|nowości 2022|hity wakacje|best lista|vox fm|piosenki po polsku|piosenki na imprezę|piosenki do auta|piosenki wakacje 2022|disco polo","1927697","0","0","1838","https://i.ytimg.com/vi/EZK6ELyGxr4/default.jpg","False","True","Łobuzy ft. Topky - Dawaj mi pyska (Oficjalny Teledysk)KONCERTY: +48 600 986 414lobuzy@izzimedia.pl→ NASZ INSTAGRAM: @lobuzagram (  https://bit.ly/2yS9Dco )→ NASZ TIKTOK: @lobuzy_official → NASZ FANPAGE: https://pl-pl.facebook.com/LOBUZY/TOPKY:kontakt/koncerty +48 510 361 112 kontakt.topky@gmail.comIG: https://instagram.com/topky_official?igshid=YzAyZWRlMzg=FB: https://m.facebook.com/topkyofficial/Tytuł: Dawaj mi pyskaSłowa: Łobuzy, TopkyMuzyka: ŁobuzyProd: ŁobuzyMix/Master: Tomasz Morzydusza TM MUSIC-STUDIOManagement: Izabela Sołowska IZZI MEDIARezyseria: Przemysław GomułaZdjęcia: Ubeusz PastuszakGaffer: Michał PiątekOswietlacz/Asystent: Karol JakóbczykMontaż i koloryzacja: Lukasz NeneAsysent: Tomasz KrasońFotosy: @dagsoon, Tomasz KrasońWłosy: Grzesiu MatrasMake up: Natalia SzkamrukStylizacja: Monika LiwochTekst:Puściłem Ci nutkęZ małego głośniczkaLeciała „dabu dibu daj”Chwyciłem za nóżkęA ja Cię za bickaŚpiewając „dabu dibu daj”I nawet gdy łezkaLeci po policzkachTo nawet nie wiesz jakWtedy jesteś ślicznaI nawet gdy kreskaCi dzisiaj nie wyszłaTo nie płacz Ewka i dawaj mi pyskaREFDawaj mi pyskaGdy aniołki płacząI niebo się błyskaDawaj mi pyskaBędziesz mnie widziećZ daleka i bliskaZWR 2Kupiłem pierścionekZa miliony monetŚpiewając „dabu dibu daj”Baby I want itWięc bierz mnie za żonę Śpiewając „dabu dibu daj”I nawet gdy łezkaLeci po policzkachTo nawet nie wiesz jakWtedy jesteś ślicznaI nawet gdy kreskaMi dzisiaj nie wyszłaTo jestem najlepszaWiec dawaj mi pyska REFDawaj mi pyskaGdy aniołki płacząI niebo się błyskaDawaj mi pyskaBędziesz mnie widziećZ daleka i bliskaBRIDGEPić z jednego szkłaMógłbym tylko z niąMieszkać pod mostem Choćby i w AwinionWięc podaj mi swą dłońUcieknijmy psomBo blisko sąBlisko sąREFDawaj mi pyskaGdy aniołki płacząI niebo się błyskaDawaj mi pyskaBędziesz mnie widziećZ daleka i bliska"
"9yYLIu1mJTk","AFERKOWÓZ CZYLI RYDWAN DYMÓW (gośc. Raperzy & Influencerzy)","2022-07-31T22:23:04Z","UC3BaYfpT0Ome4vBrBYdyG7g","Aferki","22","22.01.08","wersow|takefun|nitro","215302","0","0","94","https://i.ytimg.com/vi/9yYLIu1mJTk/default.jpg","False","True","wspólpraca/kontakt: m@boxdel.comhttps://www.instagram.com/boxdel/https://www.instagram.com/trapulfik/00:00 - Poczekalnia 6:30 -  Start, IRL 12:45 - Ciekawe rzeczy, wstęp 18:15 - Spina Boxdela z postacią z Rap - gry 20:40 - Test newsów 26:48 - IRL, Koncert OKIEGO 43:10 - Czarek Czaruje 49:30 - Mocne pytania do Boxdela 51:50 - Aferko rozmowy, Q&A1:00:00 - Afterek, Projekty Boxiego, Szczery Boxdel 1:15:20 - Lanek 1:22:20 - Donate 1:25:00 - Statement Ulfika na temat upojenia alkoholowego 1:29:35 - IRL 1:38:30 - Aferkorozmowy, Donate 1:42:30 - Przerwa 1:44:40 - Zakończenie"
"GdPkmOB_Oms","ЧАПИ 24 ЧАСА ПОВТОРЯЕТ ЗА АРИАНОЙ","2022-07-30T16:00:09Z","UCXmseTCR4w5q36pupOJKegw","Chapitosiki","24","22.01.08","чапитосики|чапитося|такса|таксы|такса собака|собака|собаки|chapitosiki|собака такса|шортс|shorts|приколы|такса чапи|собаки приколы|таксы приколы|приколы с собаками|чаппи|смешные собаки|собаки чапитосики|таксы чапитосики|чапитосики приколы|забавные таксы|чапитосики тик ток|чаппи и тося|ариана и чапитосики|чапи и тося|чапитосики новые видео|собаки чаппи и тося|таксы чапи и тося|такса чаппи|тикток чапитосики|милые чапитосики|приколы с животными|лужа","6088321","0","0","311","https://i.ytimg.com/vi/GdPkmOB_Oms/default.jpg","False","True","ЗАКАЗЫВАЙ ИГРУШКУ ЧАПИТОСИКИ НА ОФИЦИАЛЬНОМ САЙТЕ: https://chapitosiki.com/Мы вас любим!Ваши Камилла, Ариана и ЧапитосикиЧАПИТОСКИН ВКОНТАКТЕ: https://vk.com/chapi_tosyaЧАПИТОСКИН TIK TOK https://vm.tiktok.com/ZSJ7saYCy/ ЧАПИТОСКИН TELEGRAM: https://t.me/chapi_tosyaЧАПИТОСКИН RUTUBE: https://rutube.ru/channel/24282446/Сотрудничество и реклама: kamilla.shaymurzina@mail.ru#чапитося #dog #shorts #собака"
"TpuPCQcBwbY","We made a table out of pallet blocks and epoxy resin || #Shorts","2022-07-27T20:56:46Z","UCO5gl04EhuLl4d6HZMQdg0A","Wood Mood","26","22.01.08","[none]","1467132","0","0","133","https://i.ytimg.com/vi/TpuPCQcBwbY/default.jpg","False","True","Look what an amazing table we made out of blocks and resin! It looks really cool and beautiful!This activity is performed by actors in a controlled environment. Please use caution if you plan to replicate.Music by Epidemic Sound: https://www.epidemicsound.com/#craft #woodmood"
"m-c9gpBJth8","KTO LEPIEJ UGOTUJE DANIA Z GIER WYGRYWA!","2022-07-31T12:00:33Z","UCBp1uKUOq9oEcLFEsNutcbw","Jawor","24","22.01.08","jaworsski|jaworssski|jawor|funny|montage|montaz|jaworski|kto|lepiej|ugotuje|dania z gier|dania|jawor challenge|jawor i ola|jawor vlog","273489","0","0","814","https://i.ytimg.com/vi/m-c9gpBJth8/default.jpg","False","True","Spodobał Ci się laptop? Sprawdź: https://www.mediaexpert.pl/lp,14196-acer-nvidia-nitro-5-rtx-its-onMÓJ INSTAGRAM - https://www.instagram.com/jaworyoutube/INSTAGRAM OLI - https://www.instagram.com/zukoll/KANAŁ OLI - @Zukoll Współpraca/kontakt - Jawor@stormmedia.gg"
"iWqcW4AUzCM","Pedro, francis ft. Beteo, Margaret - Hood Love (a ja nie)","2022-07-27T13:00:01Z","UCTIyVgnTO9gGZBFq6GRJvUQ","SBM Label","10","22.01.08","sb|maffija|sbmaffija|sbm|beteo|francis|Pedro|Margaret","328741","0","0","704","https://i.ytimg.com/vi/iWqcW4AUzCM/default.jpg","False","True","Pedro i francis to duet, który w polskim rapie zdążył już nieźle namieszać. Znani z współpracy z czołowymi artystami polskiej rapsceny, mają już na koncie diamentowe utwory, a „Hood Love (a ja nie)” to pierwszy singiel chłopaków pod szyldem SBM Label. Swoje zwrotki do ich letniego bitu dołożyli Beteo oraz Margaret, którzy nie raz udowodnili, że lekkie i wpadające w ucho brzmienie to ich domena.Posłuchaj w cyfrze ➡️ https://bit.ly/3PCXr4tKontakt: kontakt@sbmlabel.plBooking koncertowy: kontakt@soldoutagencja.plPedro na IG ➡ https://bit.ly/3PGFphZfrancis na IG ➡ https://bit.ly/3b7qEFIBeteo na FB ➡ https://bit.ly/3zbMEr1Beteo na IG ➡ https://bit.ly/3oylSURMargaret na FB ➡ https://bit.ly/3Jbx1UZMargaret na IG ➡ https://bit.ly/3vjOcy8Directed by @yungssebvDOP: @yungssebv Montaż: @yungssebvProdukcja: @_pojman_, @rebel.versusFotograf: @_pojman_ Gaffer: ParapetStylizacje: @_majless, @alexandros.zielinski, @beteo_officialMake-up: @duiwelAsystent na planie: @szyzy3Tytuł: Hood Love (a ja nie)Artysta: Pedro, francis, Beteo, MargaretMuzyka: Pedro, francisRealizacja wokali: francisMix/mastering: francisISRC: PLS282200122©℗ 2022 SBM Label"
"wYzFjelicQI","Zeamsone - Cena Ambicji (prod. Zeamsone)","2022-07-27T13:00:11Z","UCaIsh_dgHSzN5Hu0NlVzEYg","Zeamsone","10","22.01.08","zeamsone|uniwersum|cena|ambicji|nowa|płyta|rap|oio|żabson|igi|smolasty|oki|kizo|kriziz|gibbs|ekipa|blonsky|2115|bedoes|white|sarius|central|cee|malik|peja|zeams|one|to|lubią|2022|mata","219584","0","0","807","https://i.ytimg.com/vi/wYzFjelicQI/default.jpg","False","True","Posłuchaj całej płyty w streamingach (Spotify, Tidal itd.): https://zeamsone.lnk.to/UNIWERSUMZamów Zeamsone UNIWERSUM na: https://zeamsone.com/Premiera płyty za 2 dni.Lyrics, vocals; ZeamsoneMusic production; ZeamsoneMix/mastering; ZeamsoneTitle; Cena Ambicjikoncerty; +48 519 301 907Zeamsone na social mediach:https://www.instagram.com/zeamsonehttps://www.facebook.com/zeamsonehttps://www.tiktok.com/@zeamsoneofficialVideo Produced by KRIZIZhttps://www.instagram.com/kriziz.raw/Project manager Universal: Jakub SkalskiTEKST:Nie było mnie trochę i pewnie sądzisz, że byłem na urlopieNie sądź innych to nie będziesz sądzony, nie kopiuj innych to nikt Cię nie skopieSiedzę przy kompie i myślę jak prześcignąć wszystkich, zrobić lepsze teledyskiAle wszystko samemu i nie wiedzieć czemu już taka jest Cena AmbicjiChłopie dwa single na rok, fani by chcieli mieć wbitkę na komp ale co będzie później?Dużo wypuszczę to wcale nie sukces, nie chce ich zalewać g.....Nie chce mi się w instagrama ale nikogo tam tez nie zatrudnięBo to musi być k.... prawdziwe a nie że ktoś pisze co u mnieJ.... ten b....., wracam i biorę co moje bo w końcu mam swoje produkcje (Ze-ze-Zeams, One to lubią) a ja to kocham bo daje mi uśmiechJedni okrzykną mnie gnojemDla innych to będzie wszystko bo to mojeJest w stu procentach, obiecuję że nie przegramMimo, że w procentach topiłem głowę jak c...Większość z maina raperów nie potrafi ustawić equalizerówZa to potrafi j.... frajerów, a ja wolę dobrego życzyć każdemuCzytają instrukcje obsługi mikserów jak chcą zrobić szejk jak DubaiGadają, że nie chce dłubać im się ale chce im się drzeć po klubachTo nie jaAle kiedy tam wchodzę to w dłonie klaszczAle kiedy tam wchodzę to w dłonie kla- , ej?No more rainy daysSamotność to cena tegoSamotność to cena ambicjiSamotność to cena ambicjiSamotność to cena ambicjiS... to nie jest dla wszystkich, trzeba nauczyć się żyć z tymBo wiesz co?Samotność to cena ambicjino jaki#zeamsone #uniwersum #cenaambicji"
