video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"IdshnIr6Vhc","ОЧЕНЬ СИЛЬНЫЙ ФИЛЬМ! НА ВОЙНЕ НЕ БЫВАЕТ ПЕШЕК. ЛИБО ГЕРОЙ, ЛИБО ПРЕДАТЕЛЬ! ЧАКЛУН И РУМБА","2022-07-25T18:07:35Z","UCyN8Cpug_YwyAKCXbJ9jXrg","КиноМУР","1","22.01.08","Чаклун и Румба|смотреть Чаклун и Румба|Чаклун и Румба вожди сериал|фильм Чаклун и Румба|военные фильмы|фильмы|фильм|боевик|боевики|лучшие фильмы|лучший фильм|Боевик 2022|боевик кино|боевики русские|боевик русский|русские боевики|страна советов|русские фильмы|смотреть фильм|смотреть военные фильмы|военные фильмы бесплатно|лучшие военные фильмы","1726244","0","0","507","https://i.ytimg.com/vi/IdshnIr6Vhc/default.jpg","False","True","https://www.youtube.com/channel/UCyN8Cpug_YwyAKCXbJ9jXrg Подписывайся на КИНОМУР:) Минимум рекламы, максимум хороших фильмов!В центре лирико-драматического повествования - фронтовая судьба одного из миллионов простых солдат Великой Отечественной - сапера Федора Чаклуна и его четвероногого помощника - специально обученной овчарки по кличке Румба.С помощью Румбы Федор обнаруживает заминированный участок дороги и предупреждает об этом старшего по званию - младшего лейтенанта Светлану. Но девушка, увлеченная флиртом с подполковником, забывает перекрыть дорогу."
"y_punZgxN7M","Драматический момент для Путина, Россия теряет Херсон и бурление в элитах РФ: Марк Фейгин","2022-07-29T12:19:53Z","UCXoJ8kY9zpLBEz-8saaT3ew","ТСН","25","22.01.08","ТСН|1+1|останнє україна|последнее украина|новини|новости|новости украины|новини україни|новини фронту|новости фронта|война|війна|війна новини|война новости|марк фейгін|марк фейгин|путін|путин|херсон","800106","0","0","1814","https://i.ytimg.com/vi/y_punZgxN7M/default.jpg","False","True","В интервью ТСН.ua юрист, адвокат и российский политик Марк Фейгин рассказал, чем для Путина обернется потеря Херсона, о чем Блинкен будет говорить с Лавровым, и зачем Путину переговоры.00:00 – О чем Блинкен будет говорить с Лавровым по телефону 03:58 – Что для России и Путина лично будет означать потеря Херсона 07:35 – Потеря Херсона может вызвать бурление в российских элитах 12:19 – Россия передислоцирует на Херсон последние остатки своих сил 14:38 – Кремль спешит провести референдумы о присоединении оккупированных территорий Украины 20:50 – Путин готов к переговорам, зерновые соглашения – это проба пера 26:21 – В Администрации Байдена не приветствуют инициативу Конгресса признать Россию страной-спонсором терроризма 29:25 – Москву предупреждали о последствиях нападения на Украину, пытались сохранить лицо---------------------------------------------------------------------------------Підтримати ТСН добровільним внеском 👉 https://tsn.ua/donateСтаньте спонсором каналу 👉https://www.youtube.com/channel/UCXoJ8kY9zpLBEz-8saaT3ew/joinТСН у YouTube - це канал з найактуальнішими новинами України та світу. Читайте на сайті: https://tsn.ua/Підпишіться на Telegram: https://t.me/TCH_channelКоментуйте у Facebook: https://www.facebook.com/tsn.uaСтежте в Instagram: https://www.instagram.com/tsnuaКоротко в Twitter: https://twitter.com/tsnuaА ще ми є у Viber: https://bit.ly/3G2Bnwm#Фейгін #Путін #новиниУкраїни"
"htFoA6s-0Ts","прощай PilotZX6R Показал лицо |  Закрываю канал?","2022-07-25T15:02:28Z","UCL-nbxU92PJiCfCJLFMQ6OA","PilotZX6R","22","22.01.08","pilotzx6r|показал лицо","935840","0","0","7194","https://i.ytimg.com/vi/htFoA6s-0Ts/default.jpg","False","True","Инстаграм - https://www.instagram.com/pilot.zx6r/Facebook - https://www.facebook.com/pilotzx6r/ВК - https://vk.com/pilotz_x6rРеклама, сотрудничество - pilotzx6r@mail.ruПоддержать канал:Donation - http://www.donationalerts.ru/r/pilotzx6r"
"cIrPYORjZuE","СТАЛ ВРАЧОМ НА 24 ЧАСА ЧЕЛЛЕНДЖ ! ** ТУПЫЕ ПАЦИЕНТЫ **","2022-07-31T10:00:01Z","UCBYvr4SqfGQd5fTmOXVQ4Zw","ГЛЕНТ","20","22.01.08","СТАЛ ВРАЧОМ НА 24 ЧАСА ЧЕЛЛЕНДЖ|стал врачом челлендж|СТАЛ ВРАЧОМ|СТАЛ ВРАЧОМ НА 24 ЧАСА|24 ЧАСА|24 ЧАСА ЧЕЛЛЕНДЖ|ЧЕЛЛЕНДЖ|ТУПЫЕ ПАЦИЕНТЫ|челлендж|А4|A4|ГЛЕНТ КАНАЛ|глент челлендж|канал глент|глент игры|глент играет|глент врач|глент|ГЛЕНТ","1665243","0","0","5729","https://i.ytimg.com/vi/cIrPYORjZuE/default.jpg","False","True","В этом ролике Я СТАЛ ВРАЧОМ НА 24 ЧАСА ЧЕЛЛЕНДЖ ! МНЕ попадались САМЫЕ ТУПЫЕ ПАЦИЕНТЫ !!! Это будет ОЧЕНЬ СМЕШНОЙ и ВЕСЁЛЫЙ РОЛИК !!! Будет очень круто, смотри ролик до конца и ставь лайк !▶️ СТАТЬ СПОНСОРОМ: https://www.youtube.com/channel/UCBYvr4SqfGQd5fTmOXVQ4Zw/join▶️ Telegram - https://t.me/vladglenttg▶️ VK - https://vk.com/vladglent▶️ ТРЕЙД: https://steamcommunity.com/tradeoffer/new/?partner=247823756&token=wl0jrrya▶️ РЕКЛАМА, СОТРУДНИЧЕСТВО: glent@didenok.com▶️ПРОШЛОЕ ВИДЕО - https://youtu.be/NHgLn-pIAvw▶️ Instagram - https://www.instagram.com/vladglent/"
"t0hZRu6an2A","У Росії паніка, вони хочуть переговорів — АНДРІЙ ПІОНТКОВСЬКИЙ","2022-07-24T19:45:01Z","UCjAg2-3PgoksLAkYE88S_6g","ГРОШІ","25","22.01.08","Россия|Война|Война в Украине|Росія|Війна|Війна в Україні|Секретні матеріали|журналістські розслідування|дефолт|росія|економіка|занепад росії|Секретные материалы|журналистские расследования|россия|экономика|упадок россии|Военная операция|Військова операція","1359810","0","0","4217","https://i.ytimg.com/vi/t0hZRu6an2A/default.jpg","False","True","Російський політик, опозиціонер Андрій Піонтковський про те, що Росія відправила в Україну вже 85% своєї армії.#freeдом #freedom #АндрійПіонтковський"
"5PjqRgGx9qo","100500 ЛАЙФХАЧЁНЫШЕЙ ОТ МАЭСТРО!","2022-07-31T10:31:06Z","UCsJR1qQDNyFvsX_9_bNM63A","Доктор Дью","23","22.01.08","DIY|самоделки|сделай себе|wow|топ самоделок|инструмент|у каждого|своими руками|полезный инструмент|простое|интересный|крутая идея|Как сделать|в домашних условиях|how to make","835233","0","0","5219","https://i.ytimg.com/vi/5PjqRgGx9qo/default.jpg","False","True","TWS-наушники CGPods из Тюмени https://bit.ly/3Jg3Ujw как Apple AirPods, но в 4 раза дешевле. 20 ч. работы без розетки, с влаго-защитой. Не жмут в ушах и не выпадают. По коду DEWSUM22 – скидка 200 р.Мой мерч на Ozon https://www.ozon.ru/highlight/543064Мой мерч на «Мам, купи!» https://mamcupy.com/catalog/doktor-diy Еще мерч:https://m.vk.com/product-184890023_5502228Сцылка для поддержать праэгт:https://www.donationalerts.com/r/pit_stopДля коммерческих предложений:pit_stop_saki@mail.ruТелега:https://t.me/by_pit_stopДзен:https://zen.yandex.ru/id/608b09e59845ac5e08c72f37Основной канал:https://www.youtube.com/user/masterpitstopЛичная страница:https://vk.com/by_pit_stop"
"OMKn-NATBiQ","Эта статуэтка не даёт мне спать по ночам","2022-07-28T12:05:11Z","UCyJrhZm9KXrzRub3-wD2zWg","TheBrianMaps","24","22.01.08","thebrianmaps|Брайн Мапс|юмор|хоррор|джеральд|статуэтка","1638334","0","0","19540","https://i.ytimg.com/vi/OMKn-NATBiQ/default.jpg","False","True","Данный видеоматериал не предназначен для распространения.МОЙ ТЕЛЕГРАМ-КАНАЛ: https://t.me/br1anm7ps• Подпишисьhttps://www.youtube.com/user/thebrianmaps?sub_confirmation=1• Инстаграм: https://instagram.com/brianmaps• Второй канал: http://www.youtube.com/user/BrianMaps2• Я ВКонтакте: http://vk.com/thebrianmaps• Группа ВКонтакте: http://vk.com/thebrianmapsgroup• Твиттер: https://twitter.com/TheBrianMapsCopyright © КОПИРАЙТ---------------------------------------Приятного просмотра! :] Брайн Мапс"
"wwa3whEpPCw","Редакция. News: 23-я неделя","2022-07-31T11:57:17Z","UC1eFXmJNkjITxPFWTy6RsWg","Редакция","22","22.01.08","редакция|пивоваров|алексей пивоваров|редакция пивоварова|редакция ньюс|новости сегодня|украина новости последние|антоновский мост херсон|еленовка что произошло|порт одессы удар|зерновое соглашение|тайвань новости сегодня|путин в иране|иноагенты россии|обстрел россии|мкс без россии","1166079","0","0","2666","https://i.ytimg.com/vi/wwa3whEpPCw/default.jpg","False","True","Более 150 000 вариантов жилья в России с кэшбэком 30%: https://l.sutochno.ru/redakciya Сэкономь 1000 рублей по промокоду РЕДАКЦИЯ до 15.08.2022ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА РОЗЫГРЫШ МЕРЧА «РЕДАКЦИИ»: https://t.me/redakciya_channel/10125 Поддержать «Редакцию»: 💰 из России — через сервис Boosty: https://boosty.to/redakciya 💰 из-за рубежа — через функцию «Спонсорство» в YouTube: https://www.youtube.com/channel/UC1eFXmJNkjITxPFWTy6RsWg/join 👉 Мерч «Редакции» на «Мам, купи!»: https://mamcupy.com/catalog/redaktsiya👉 Мерч «Редакции» на Ozon: https://www.ozon.ru/highlight/redaktsiya-na-ozon-545760👉 Мерч «Редакции» на Wildberries: https://www.wildberries.ru/brands/mam-kupi  ***Планы наступлений, обстрел Еленовки, зерновое соглашение, лишение гражданства, Китай грозит Тайваню, прощание с МКССодержание:0:00 Всем привет!1:44 Конец оперативной паузы2:51 Удары по Антоновскому мосту4:32 Гибель пленных в Еленовке6:32 Новый пакет помощи Запада7:53 Обстрел территорий РФ8:46 Удар по порту Одессы10:37 Обострение вокруг Тайваня11:40 Перестановки в украинской власти14:17 Путин в Иране15:21 РФ нужны беспилотники17:23 Что делал Шрёдер в Москве19:51 Санкции против губернаторов20:35 В Калининград прибыл цемент21:39 Больше недружественных стран22:23 Сохнут закрывают?23:50 Россия уходит с МКС24:41 Пятирублевки возвращаются25:49 Киркорова не пустили в Молдову26:45 ФСБ vs ГУР27:47 Иноагенты Быков, Альбац, Алешковский28:26 Штрафы за эмодзи 29:42 Проверяют Поперечного30:11 Убийство в Новосибирске31:21 Рекорд в бане32:02 Группа захвата ошиблась чиновником***Подписывайтесь на наши социальные сети:Телеграм-канал «Редакции»:https://t.me/redakciya_channel«Редакция» в «Дзене»:https://zen.yandex.ru/redakciya«Редакция» в «ВК»:https://vk.com/redakciya_pivovarovaТвиттер Алексея Пивоварова: https://twitter.com/pivo_varov Канал «Редакции» в вайбере: https://vb.me/redakcia_yt«Редакция» в «Одноклассниках»:https://ok.ru/redakciyaСотрудничество и идеи:info@redakciya.comПо вопросам рекламы: newsroom@blogo-sphere.com#редакция #пивоваров #новости"
"r0coFw9jUgE","Вскрыли ЗАБРОШЕННЫЙ КОНТЕЙНЕР С БАНКОМАТАМИ а ТАМ.....","2022-07-18T14:00:16Z","UCwipTluVS2mjuhPtx2WU7eQ","Дима Масленников","24","22.01.08","Вскрыли ЗАБРОШЕННЫЙ КОНТЕЙНЕР С БАНКОМАТАМИ С а ТАМ.....|Вскрыли ЗАБРОШЕННЫЙ КОНТЕЙНЕР С БАНКОМАТАМИ|Вскрыли ЗАБРОШЕННЫЙ КОНТЕЙНЕР|ЗАБРОШЕННЫЙ КОНТЕЙНЕР|С БАНКОМАТАМИ С а ТАМ.....|аукцион|аукцион контейнеров|купил на аукционе|вскрыли заброшенный контейнер с банкоматами|банкомат|с банкоматами с а там.....|находка|контейнеры|заброшенный контейнер|вскрыли заброшенный контейнер|дима масленников|масленников|дмитрий масленников|эксперимент|сударь","6966905","0","0","14369","https://i.ytimg.com/vi/r0coFw9jUgE/default.jpg","False","True","OneTwoTrip: отели и апартаменты по всему миру, а также всё для ваших путешествий в одном приложении http://12trip.me/ha73kkkВскрыли ЗАБРОШЕННЫЙ КОНТЕЙНЕР С БАНКОМАТАМИ а ТАМ.....вскрыли заброшенный контейнер с банкоматами а там.....! В мире часто бывает ЗАБРОШЕННЫЕ КОНТЕЙНЕРЫ, мы купили и вскрыли его а там ! Как вы думаете, сможем ли мы найти что-то в заброшенном контейнере, в котором БАНКОМАТЫ!Сударь - https://www.youtube.com/channel/UCPB8r4961RpDXGe3frtsmIQВскрыли ЗАБРОШЕННЫЙ КОНТЕЙНЕР С БАНКОМАТАМИ а ТАМ.....Подпишись на меня в соц. сетях:Tik-tok- https://vm.tiktok.com/QLwaf6/​Группа в вк - https://vk.com/pognalishow​VK - http://vk.com/dima_maslen​"
"lUzpK0tGFcE","The MrBeast MEGA-STUDIO Tour!","2022-07-28T12:11:04Z","UCMiJRAwDNSNzuYeN2uWa0pA","Mrwhosetheboss","28","22.01.08","mrbeast|mr beast|mrbeast studio|mr beast studio|mrbeast gaming|mrbeast warehouse|studio|warehosue|mrbeast live|mrbeast last to leave|camera|gear","4215977","0","0","11472","https://i.ytimg.com/vi/lUzpK0tGFcE/default.jpg","False","True","The Complete MrBeast Studio Tour - including the team, camera gear, his Gaming PC, editing computers and MUCH MORE.  The first 1,000 people to use this link will get a 1 month free trial of Skillshare: https://skl.sh/mrwhosetheboss07221Subscribe for more content (IT'S FREE) : https://goo.gl/pLg6fEIt would make my day if you could also follow me on:🌈 Instagram: https://goo.gl/OUqBBa🐦 Twitter: https://goo.gl/EFhwqL😊 Facebook: https://goo.gl/Aluzl1Amazon Affiliate links:Amazon US: https://goo.gl/3yS2aPAmazon UK: https://goo.gl/gvrsGZMy Filming Gear:https://bit.ly/35CuxwIMusic is from Epidemic sound:http://share.epidemicsound.com/pHDFT"
"jYQpZ318MBs","😱Я Проверил 100 САМЫХ СЕКРЕТНЫХ МИФОВ о ВАРДЕНЕ в Майнкрафт 1.19!","2022-07-30T12:51:43Z","UCCiGUQiWcz3lKev49TX8-Ew","FixEye","20","22.01.08","Майнкрафт|майнкрафт но|я проверил 300 смертельных мифов в майнкрафт 1.19!|смертельные мифы в майнкрафт|я проверил смертельные мифы|смертельные мифы майнкрафт|проверка мифов в майнкрафт|троллинг|майнкрафт троллинг друга|троллинг в майнкрафт|очень сломанный мод|я затроллил друга очень сломанным модом в майнкрафт|фиксай|fixeye|фиксай майнкрафт|майнкрафт смертельных мифы","1225881","0","0","2863","https://i.ytimg.com/vi/jYQpZ318MBs/default.jpg","False","True","😱Я Проверил 100 САМЫХ СЕКРЕТНЫХ МИФОВ о ВАРДЕНЕ в Майнкрафт 1.19!🎬Подписывайся на канал: http://bit.ly/FixEye 🎮Играю тут: mc.fixmine.Ru ( 1.8-1.14 )Меня можешь найти здесь:💬ВК: https://vk.com/fixeyeМузыка из видео: Production Music courtesy of Epidemic Sound!"
"GyVYvxSf-ZQ","Победим Украину за пару дней? Россияне начинают что-то ДОГАДЫВАТЬСЯ! - Антизомби","2022-07-22T06:00:11Z","UCurJsOc2S-CyK4T7jKIolIg","Вікна-новини","25","22.01.08","вікна|вікна стб|стб|новини|новини україна|війна в україні|війна в україні 2022|війна росія україна|война в украине|война россия украина|война в украине новости|війна в україні новини|вікна стб сьогодні|вікна стб новини|головні новини|российская пропаганда|Скабеева|Соловьёв|пропаганада российских сми|антизомби|пропаганда путина|симоньян|марагарита симоньян|Скабеева и Попов|кремлёвская пропаганда|враньё российких сми|удары по складам РФ|Скабеева и Симоньян","1104279","0","0","3051","https://i.ytimg.com/vi/GyVYvxSf-ZQ/default.jpg","False","True","Матери готовы променять своих сыновей на холодильник, а на федеральных каналах продолжают кричать о том, как быстро Россия захватит Украину. Россияне врут о своих успехах, о ресурсах и оборудовании. А как тогда объяснить постоянные удары по складам РФ?Станьте спонсором цього каналу, щоб отримувати бонуси:https://www.youtube.com/channel/UCurJsOc2S-CyK4T7jKIolIg/joinРахунок Вікна СТБ ➜ https://vikna.tv/donate/?donate=menu_buttonУсі ключові новини України та світу та історії, що не залишать вас байдужими читайте ТУТ ➡️ https://vikna.tv/ Побач більше!----------------------------------------------------------------------------------Підписуйтесь на YouTube канал «Вікна-Новини»: http://goo.gl/8rSzB Вікна-новини на Facebook: https://www.facebook.com/viknaSTB/Вікна-новини у Telegram: https://t.me/viknatv#Вікнановини #війнавУкраїні #новиниУкраїни #ВікнаСТБ #FreeДОМ"
"WXwzDUqZFuU","Газпром прекратил поставлять газ в Латвию","2022-07-31T17:45:00Z","UCXoAjrdHFa2hEL3Ug8REC1w","DW на русском","25","22.01.08","Deutsche Welle|DW|Дойче велле|новости|dw russian|dw на русском|DW Новости|дойче велле на русском|дойче велле новости ютуб|Газпром|поставки газа в Латвию|война России в Украине|Балтия|дефицит газа","124571","0","0","85","https://i.ytimg.com/vi/WXwzDUqZFuU/default.jpg","False","True","В Риге уже отреагировала на этот шаг, заявив, что Россия так запугивает балтийскую страну, и что на практике прекращение поставок никак не скажется на потребителе. #Латвия #газ #поставки--------------------------------Как обойти блокировку DW?🔵 По зеркальной ссылке: https://26394.info🔵 Через наше партнерское приложение Psiphon (отправьте пустой email на dw-w@psiphon3.com - ссылка для скачивания придет к вам автоматически)🔵 Через любое приложение VPN🔵 Через приложение DW в AppStore (https://apps.apple.com/ru/app/dw/id498833085) и GooglePlay (https://play.google.com/store/apps/details?id=com.idmedia.android.newsportal&hl=de&gl=US)--------------------------------Больше новостей на нашем сайте http://www.dw.com/russianв Facebook https://www.facebook.com/DWrussianTwitter https://twitter.com/dw_russianи Telegram https://t.me/dwglavnoe"
"tZg4eEluYgs","МКС без России, бунт роботов, семейные тайны Маска, куда летят кибер-мухи | В цепких лапах","2022-07-29T10:23:11Z","UCWnNKC1wrH_NXAXc5bhbFnA","Dmitry Puchkov","28","22.01.08","goblin|гоблин|дмитрий пучков","475991","0","0","833","https://i.ytimg.com/vi/tZg4eEluYgs/default.jpg","False","True","FoodBand доставит пиццу, роллы, напитки и закуски под кино по всей Москве круглосуточно. Скидка до 25% на все заказы по коду OPER в приложении FoodBand https://bit.ly/35qAaAs или на сайте https://oper.ru/follow/fb0722 Франшиза FoodBand с готовой IT-системой и обучением поваров: https://oper.ru/follow/fbf0722 Перевозка грузов по России и не только: https://oper.ru/follow/rik0722 Как сделать правильный выбор: https://youtu.be/Saz-5PCyG_Y Аудиоверсия: https://oper.ru/video/audio/v_lapah_mks.mp3#Гоблин #Goblin #РоскосмосСайт Тупичок Гоблина: https://oper.ruСтань спонсором канала: https://www.youtube.com/channel/UCWnNKC1wrH_NXAXc5bhbFnA/joinКанал в Telegram: https://t.me/oper_goblinГоблин Вконтакте: https://vk.com/goblinГруппа Вконтакте: https://vk.com/goblin_oper_ruКанал на Rutube: https://rutube.ru/channel/23492116/Канал в Яндекс.Дзен: https://zen.yandex.ru/goblin_oper"
"MVMwhEvq4JE","St. Идеальный МИР #53.5 НОВЫЙ СЕЗОН, ВОПРОСЫ, СЮЖЕТ, ДОНАТЫ • Майнкрафт","2022-07-30T15:12:08Z","UCAvrIl6ltV8MdJo3mV4Nl4Q","MrLololoshka (Роман Фильченков)","20","22.01.08","Лололошка|Lololoshka|MrLololoshka|Летсплей|Сборка|Скачать|Магия|Моды|Майнкрафт|Minecraft","1179347","0","0","2772","https://i.ytimg.com/vi/MVMwhEvq4JE/default.jpg","False","True","ДОНАТ: https://www.donationalerts.com/r/lololoshkaПЛЕЙЛИСТ: https://www.youtube.com/playlist?list=PLpYwltiByWUsTir6R3okPfX2ucjEIe6yvМагазинчик Лололошки: https://lololoshkashop.net/goods/minecraft-sajtПривет, дружище, ты попал на самый лучший проработанный СЮЖЕТ и сборку по Майнкрафту c модами. Добро пожаловать в Идеальный Мир. Впереди настоящее приключение, от которого все будут в восторге. Подпишись пожалуйста, чтобы наверняка не пропустить то, над чем мы так долго работали, так же будем благодарны твоему лайку, спасибо. :DСборка: https://vk.com/topic-161520903_48866861Снимаем тут: http://streamcraft.net/launcherМой ВК: https://vk.com/mrlololoshkaТвой арт на превьюшку скидывать сюда: https://vk.com/album-39408465_269702875?rev=1Инстаграм: https://www.instagram.com/lololoshkause/"
"BwvEVuCoR-8","Я Побил 20 МИРОВЫХ РЕКОРДОВ в Майнкрафт...","2022-07-29T14:07:08Z","UCYhXOzYd6-Vf4Uq-avzxh6g","ТУМКА","20","22.01.08","minecraft|майнкрафт|тумка|tumka|майнкрафт но","1300909","0","0","1114","https://i.ytimg.com/vi/BwvEVuCoR-8/default.jpg","False","True","Я Побил 20 МИРОВЫХ РЕКОРДОВ в Майнкрафт...➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖✅ Заказать рекламу через ВК - https://vk.com/tumkareklama✅ Заказать рекламу через почту - tumka.pryr@inbox.ru➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖◼️ Моя страница ВК - https://vk.com/prostotumka​​​​​​​​​​​◼️ Моя группа ВК - https://vk.com/tumkaminecraft◼️ Мой инстаграм - https://www.instagram.com/rafaelproshnikov◼️ Исполнители песен: EpidemicSoundПрошу Вас:Уважать друг друга в комментариях, не спамить и не материться:3#майнкрафт​​​​​​​​​​​​ #тумка​​​​​​​​​​​​ #minecraft​​​​​​​​​​​​ #выживание​​​​​​​​​​​​ #троллинг​​​​​​​​​​​​ #мод​​​​​​​​​​​​ #майн #майнкрафт"
"b2biGGdQN0Q","Game Theory: Turn It Off It̵̰̹͂͘ O̷̒̆f̶̝͒f̶͑ i̶͕̝͗T̷̔͘ Ṑ̵̗̝̪͗ͅF̴̛̍͐͊ḟ̶̭͕̾ (Amanda The Adventurer)","2022-07-31T18:05:05Z","UCo_IB5145EVNcf8hw1Kku7w","The Game Theorists","20","22.01.08","amanda the adventurer|amanda the adventurer gameplay|amanda the adventurer all endings|amanda the adventurer gacha|amanda the adventurer theory|amanda the adventurer update|scary|horror|scary game|dora the explorer scary game|dora scary game|dora horror games|dora the explorer horror game|dora the explorer horror|dora the explorer scary|game theory|game theorists|matpat|amanda the adventurer horror game|amanda the adventurer secrets","1750757","0","0","5712","https://i.ytimg.com/vi/b2biGGdQN0Q/default.jpg","False","True","SUBSCRIBE to Catch all the Theories! ► https://goo.gl/kQWHkJ   Well, it is about time I talk about the Dora the Explorer inspired horror game called Amanda The Adventurer. This game has been making the rounds on YouTube, including my own playthrough on GTLive. That means we are past due for a theory. What secrets and horrors is Amanda hiding? Let's dive in!The game ►  https://jpgamedesign.itch.io/amanda-the-adventurerGet Your Theory Wear! ►  https://theorywear.com/SUBSCRIBE to Catch all the Theories! ► https://goo.gl/kQWHkJ    Need Royalty Free Music for your Content? Try Epidemic Sound.Get A 30 Day Free Trial! ► http://share.epidemicsound.com/MatPat   More THEORIES: FNAF, The FINAL Timeline ►► https://bit.ly/2MlHYFeFNAF, The Monster We MISSED! ►► https://youtu.be/_ygN8HLCaJgFNAF This Theory Changes Everything ► https://bit.ly/2JUQUn6FNAF, You Were Meant To Lose ► https://youtu.be/7bn8hM9k0b0FNAF 6, No More Secrets ► https://bit.ly/2LVCq4u   Credits:Writers: Matthew Patrick and Tom RobinsonEditors: Dan Cybert Seibert, AbsolutePixel and Tyler MascolaSound Editor: Yosi Berman #AmandaTheAdventurer #AmandaTheAdventurerGame #Dora #DoraTheExplorer #CreepyPasta #ScaryGame #MatPat #Theory #GameTheory"
"j38aDAYvv3k","Нажахані російські військові🤡 HIMARS роблять свою справу","2022-07-24T07:00:11Z","UCIXRoKJ4kHnB32r_vtb6IIw","ДжеДАІ","2","22.01.08","Россия|Война|Война в Украине|Росія|Війна|Війна в Україні|Секретні матеріали|журналістські розслідування|дефолт|росія|економіка|занепад росії|Секретные материалы|журналистские расследования|россия|экономика|упадок россии|Военная операция|Військова операція","927109","0","0","2697","https://i.ytimg.com/vi/j38aDAYvv3k/default.jpg","False","True","Точна і смертоносна робота Хімарсів та іншого свіжого озброєння від заходу приводить рашистів у дикий жах. Вони у страшних снах не могли такого собі уявити — як десятками злітають у повітря їхні склади та бази. Розкажемо про те, як пропагандисти й самі військові росії без цензури обговорюють роботу української артилерії. Вишенька на торті — плач терористка Гіркіна."
"qVHcsdDJK7Q","The E.N.D. Моя новая тачка! Пацан сказал? Пацан сделал!","2022-07-24T21:07:03Z","UCv2hYhRYO8Fmbs5mUemz2oQ","smotraTV","2","22.01.08","давидыч|смотра|smotra|эрик давидыч|d3|тест драйв от давидыча|d3 давидыч|davidich|смотра тв|д3 давидыч|eric davidich|смотра ру|the e.n.d.|THE END|д3|давыдыч|давидыч тест драйв|smotra tv|ramtruck|пикап|рамтрак|Алексей рамтрак|РАМ ТРХ|ram TRX|Ram1500","1367990","0","0","1927","https://i.ytimg.com/vi/qVHcsdDJK7Q/default.jpg","False","True","https://ramtruck.ru     8 (495) 66-44-651АВТОСАЛОН ПИКАПОВ РАМТРАКhttps://t.me/Alex_Ramtruckautoam77@gmail.comhttps://www.youtube.com/channel/UCTm_Jcgf_HtEoi__bTnDuIgRAMTRUCK - продажа, сервис, установка дополнительного оборудования, а также поставки пикапов на заказ.Онлайн-сервис по обслуживанию корпоративных клиентов с автопарками в разных городах. https://fitservice.ru/2y0tПри поддержке компании Big Geek, благодаря им мы снимаем в 4К..как вы и просили..По промокоду Davidich для вас согласовал специальные скидки у BigGeek , залетайте : https://biggeek.ru/s/davidych_aurus"
"nxs0RHpT_Hg","BLACKPINK - 'BORN PINK' ANNOUNCEMENT TRAILER","2022-07-31T15:00:27Z","UCOmHUn--16B90oW2L6FRR3A","BLACKPINK","10","22.01.08","YG Entertainment|YG|와이지|K-pop|BLACKPINK|블랙핑크|블핑|제니|로제|리사|지수|LISA|JISOO|JENNIE|ROSÉ|BLINK|블링크|BORN PINK|본핑크|블랙핑크 본핑크|BLACKPINK BORN PINK","8692081","0","0","165929","https://i.ytimg.com/vi/nxs0RHpT_Hg/default.jpg","False","True","#BLACKPINK #블랙핑크 #BORNPINK #ANNOUNCEMENT #TRAILER #YG"
"N9dYVSltL5o","24 Часа в ЖИГУЛЯХ Челлендж !","2022-07-30T09:00:11Z","UC2tsySbe9TNrI-xh2lximHA","A4","24","22.01.08","24 Часа в ЖИГУЛЯХ Челлендж !|24 часа в жигулях|24 часа|Жигули|24 часа в жигуле|24 часа в машине|24 часа в шестерке|А4 жигуль|А4 жигули|Влад а4|Влад бумага|Влад бумага а4|А4 новые серии|А4 новый ролик","8033330","0","0","70790","https://i.ytimg.com/vi/N9dYVSltL5o/default.jpg","False","True","В этом ролике мы купили жигуль и проведем в нем 24 часа ! Скатаемся в Макдоналдс, встретим подписчиков, проверим разгон от 0 до 100 и попытаемся его продать прямо на дороге !!! Этот ролик получился ОЧЕНЬ ИНТЕРЕСНЫМ и СМЕШНЫМ !!! Смотри ДО КОНЦА и поддержи нас ЛАЙКОМ !!!Покупай Мерч А4 на официальном сайте - https://a4shop.ruПОДПИСЫВАЙСЯ ЧТОБЫ УВЕЛИЧИТЬ МОЮ САМООЦЕНКУ !) ● Telegram - https://t.me/A4omg● Instagram - https://www.instagram.com/a4omg● TikTok - https://vm.tiktok.com/ZSeqLCTdk/● VKontakte: https://vk.com/id240651878● Паблик VK : https://vk.com/a4_tv● MediaCube :  https://goo.su/9U8c"
